Area Code,Area Code (M49),Area,Item Code,Item Code (SDG),Item,Element Code,Element,Year Code,Year,Unit,Value,Flag,Note
154,'807,North Macedonia,240270,'ER_H2O_STRESS_A,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Agriculture),6121,Value,2002,2002,%,6.81,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 1998-2002
154,'807,North Macedonia,240270,'ER_H2O_STRESS_A,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Agriculture),6121,Value,2003,2003,%,8.28,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2003-2007
154,'807,North Macedonia,240270,'ER_H2O_STRESS_A,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Agriculture),6121,Value,2004,2004,%,6.04,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2003-2007
154,'807,North Macedonia,240270,'ER_H2O_STRESS_A,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Agriculture),6121,Value,2005,2005,%,6.17,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2003-2007
154,'807,North Macedonia,240270,'ER_H2O_STRESS_A,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Agriculture),6121,Value,2006,2006,%,4.45,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2003-2007
154,'807,North Macedonia,240270,'ER_H2O_STRESS_A,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Agriculture),6121,Value,2007,2007,%,3.04,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2003-2007
154,'807,North Macedonia,240270,'ER_H2O_STRESS_A,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Agriculture),6121,Value,2008,2008,%,7.8,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2008-2012
154,'807,North Macedonia,240270,'ER_H2O_STRESS_A,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Agriculture),6121,Value,2009,2009,%,12.06,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2008-2012
154,'807,North Macedonia,240270,'ER_H2O_STRESS_A,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Agriculture),6121,Value,2010,2010,%,10.67,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2008-2012
154,'807,North Macedonia,240270,'ER_H2O_STRESS_A,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Agriculture),6121,Value,2011,2011,%,8.27,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2008-2012
154,'807,North Macedonia,240270,'ER_H2O_STRESS_A,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Agriculture),6121,Value,2012,2012,%,12.14,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2008-2012
154,'807,North Macedonia,240270,'ER_H2O_STRESS_A,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Agriculture),6121,Value,2013,2013,%,3.78,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2013-2017
154,'807,North Macedonia,240270,'ER_H2O_STRESS_A,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Agriculture),6121,Value,2014,2014,%,5.1,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2013-2017
154,'807,North Macedonia,240270,'ER_H2O_STRESS_A,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Agriculture),6121,Value,2015,2015,%,3.98,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2013-2017
154,'807,North Macedonia,240270,'ER_H2O_STRESS_A,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Agriculture),6121,Value,2016,2016,%,7.97,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2013-2017
154,'807,North Macedonia,240270,'ER_H2O_STRESS_A,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Agriculture),6121,Value,2017,2017,%,9.99,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2013-2017
154,'807,North Macedonia,240270,'ER_H2O_STRESS_A,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Agriculture),6121,Value,2018,2018,%,9.67,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2018-2022
154,'807,North Macedonia,240270,'ER_H2O_STRESS_A,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Agriculture),6121,Value,2019,2019,%,9.67,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2018-2022
154,'807,North Macedonia,240271,'ER_H2O_STRESS_I,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Industries),6121,Value,2000,2000,%,2.52,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 1998-2002
154,'807,North Macedonia,240271,'ER_H2O_STRESS_I,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Industries),6121,Value,2001,2001,%,3.07,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 1998-2002
154,'807,North Macedonia,240271,'ER_H2O_STRESS_I,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Industries),6121,Value,2002,2002,%,3.38,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 1998-2002
154,'807,North Macedonia,240271,'ER_H2O_STRESS_I,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Industries),6121,Value,2003,2003,%,6.77,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2003-2007
154,'807,North Macedonia,240271,'ER_H2O_STRESS_I,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Industries),6121,Value,2004,2004,%,12.41,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2003-2007
154,'807,North Macedonia,240271,'ER_H2O_STRESS_I,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Industries),6121,Value,2005,2005,%,16.57,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2003-2007
154,'807,North Macedonia,240271,'ER_H2O_STRESS_I,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Industries),6121,Value,2006,2006,%,10.8,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2003-2007
154,'807,North Macedonia,240271,'ER_H2O_STRESS_I,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Industries),6121,Value,2007,2007,%,4.82,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2003-2007
154,'807,North Macedonia,240271,'ER_H2O_STRESS_I,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Industries),6121,Value,2008,2008,%,5.16,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2008-2012
154,'807,North Macedonia,240271,'ER_H2O_STRESS_I,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Industries),6121,Value,2009,2009,%,5.64,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2008-2012
154,'807,North Macedonia,240271,'ER_H2O_STRESS_I,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Industries),6121,Value,2010,2010,%,4.54,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2008-2012
154,'807,North Macedonia,240271,'ER_H2O_STRESS_I,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Industries),6121,Value,2011,2011,%,3.89,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2008-2012
154,'807,North Macedonia,240271,'ER_H2O_STRESS_I,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Industries),6121,Value,2012,2012,%,1.1,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2008-2012
154,'807,North Macedonia,240271,'ER_H2O_STRESS_I,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Industries),6121,Value,2013,2013,%,2.59,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2013-2017
154,'807,North Macedonia,240271,'ER_H2O_STRESS_I,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Industries),6121,Value,2014,2014,%,3.57,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2013-2017
154,'807,North Macedonia,240271,'ER_H2O_STRESS_I,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Industries),6121,Value,2015,2015,%,5.33,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2013-2017
154,'807,North Macedonia,240271,'ER_H2O_STRESS_I,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Industries),6121,Value,2016,2016,%,5.46,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2013-2017
154,'807,North Macedonia,240271,'ER_H2O_STRESS_I,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Industries),6121,Value,2017,2017,%,6.85,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2013-2017
154,'807,North Macedonia,240271,'ER_H2O_STRESS_I,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Industries),6121,Value,2018,2018,%,6.63,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2018-2022
154,'807,North Macedonia,240271,'ER_H2O_STRESS_I,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Industries),6121,Value,2019,2019,%,6.63,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2018-2022
154,'807,North Macedonia,240272,'ER_H2O_STRESS_S,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Services),6121,Value,2000,2000,%,4.95,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 1998-2002
154,'807,North Macedonia,240272,'ER_H2O_STRESS_S,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Services),6121,Value,2001,2001,%,5.25,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 1998-2002
154,'807,North Macedonia,240272,'ER_H2O_STRESS_S,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Services),6121,Value,2002,2002,%,5.13,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 1998-2002
154,'807,North Macedonia,240272,'ER_H2O_STRESS_S,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Services),6121,Value,2003,2003,%,4.5,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2003-2007
154,'807,North Macedonia,240272,'ER_H2O_STRESS_S,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Services),6121,Value,2004,2004,%,5.32,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2003-2007
154,'807,North Macedonia,240272,'ER_H2O_STRESS_S,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Services),6121,Value,2005,2005,%,5.25,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2003-2007
154,'807,North Macedonia,240272,'ER_H2O_STRESS_S,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Services),6121,Value,2006,2006,%,5.42,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2003-2007
154,'807,North Macedonia,240272,'ER_H2O_STRESS_S,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Services),6121,Value,2007,2007,%,5.48,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2003-2007
154,'807,North Macedonia,240272,'ER_H2O_STRESS_S,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Services),6121,Value,2008,2008,%,6.38,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2008-2012
154,'807,North Macedonia,240272,'ER_H2O_STRESS_S,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Services),6121,Value,2009,2009,%,7.64,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2008-2012
154,'807,North Macedonia,240272,'ER_H2O_STRESS_S,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Services),6121,Value,2010,2010,%,6.79,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2008-2012
154,'807,North Macedonia,240272,'ER_H2O_STRESS_S,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Services),6121,Value,2011,2011,%,6.49,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2008-2012
154,'807,North Macedonia,240272,'ER_H2O_STRESS_S,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Services),6121,Value,2012,2012,%,2.07,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2008-2012
154,'807,North Macedonia,240272,'ER_H2O_STRESS_S,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Services),6121,Value,2013,2013,%,5.61,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2013-2017
154,'807,North Macedonia,240272,'ER_H2O_STRESS_S,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Services),6121,Value,2014,2014,%,7.73,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2013-2017
154,'807,North Macedonia,240272,'ER_H2O_STRESS_S,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Services),6121,Value,2015,2015,%,11.53,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2013-2017
154,'807,North Macedonia,240272,'ER_H2O_STRESS_S,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Services),6121,Value,2016,2016,%,11.83,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2013-2017
154,'807,North Macedonia,240272,'ER_H2O_STRESS_S,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Services),6121,Value,2017,2017,%,8.42,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2013-2017
154,'807,North Macedonia,240272,'ER_H2O_STRESS_S,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Services),6121,Value,2018,2018,%,8.97,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2018-2022
154,'807,North Macedonia,240272,'ER_H2O_STRESS_S,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Services),6121,Value,2019,2019,%,8.97,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2018-2022
154,'807,North Macedonia,240273,'ER_H2O_STRESS_T,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Total),6121,Value,2000,2000,%,16.7473,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 1998-2002
154,'807,North Macedonia,240273,'ER_H2O_STRESS_T,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Total),6121,Value,2001,2001,%,16.0358,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 1998-2002
154,'807,North Macedonia,240273,'ER_H2O_STRESS_T,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Total),6121,Value,2002,2002,%,15.3243,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 1998-2002
154,'807,North Macedonia,240273,'ER_H2O_STRESS_T,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Total),6121,Value,2003,2003,%,19.5482,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2003-2007
154,'807,North Macedonia,240273,'ER_H2O_STRESS_T,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Total),6121,Value,2004,2004,%,23.7722,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2003-2007
154,'807,North Macedonia,240273,'ER_H2O_STRESS_T,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Total),6121,Value,2005,2005,%,27.9961,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2003-2007
154,'807,North Macedonia,240273,'ER_H2O_STRESS_T,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Total),6121,Value,2006,2006,%,20.668,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2003-2007
154,'807,North Macedonia,240273,'ER_H2O_STRESS_T,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Total),6121,Value,2007,2007,%,13.3398,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2003-2007
154,'807,North Macedonia,240273,'ER_H2O_STRESS_T,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Total),6121,Value,2008,2008,%,19.3405,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2008-2012
154,'807,North Macedonia,240273,'ER_H2O_STRESS_T,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Total),6121,Value,2009,2009,%,25.3412,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2008-2012
154,'807,North Macedonia,240273,'ER_H2O_STRESS_T,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Total),6121,Value,2010,2010,%,21.999,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2008-2012
154,'807,North Macedonia,240273,'ER_H2O_STRESS_T,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Total),6121,Value,2011,2011,%,18.6568,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2008-2012
154,'807,North Macedonia,240273,'ER_H2O_STRESS_T,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Total),6121,Value,2012,2012,%,15.3146,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2008-2012
154,'807,North Macedonia,240273,'ER_H2O_STRESS_T,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Total),6121,Value,2013,2013,%,11.9724,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2013-2017
154,'807,North Macedonia,240273,'ER_H2O_STRESS_T,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Total),6121,Value,2014,2014,%,16.4037,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2013-2017
154,'807,North Macedonia,240273,'ER_H2O_STRESS_T,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Total),6121,Value,2015,2015,%,20.8349,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2013-2017
154,'807,North Macedonia,240273,'ER_H2O_STRESS_T,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Total),6121,Value,2016,2016,%,25.2662,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2013-2017
154,'807,North Macedonia,240273,'ER_H2O_STRESS_T,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Total),6121,Value,2017,2017,%,25.2662,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2013-2017
154,'807,North Macedonia,240273,'ER_H2O_STRESS_T,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Total),6121,Value,2018,2018,%,25.2662,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2018-2022
154,'807,North Macedonia,240273,'ER_H2O_STRESS_T,6.4.2 Level of water stress: freshwater withdrawal as a proportion of available freshwater resources (%) (Total),6121,Value,2019,2019,%,25.2662,E,Global | Food and Agriculture Organisation of United Nations (FAO) | Estimated data | 2018-2022
154,'807,North Macedonia,24029,'ER_H2O_FWTL,14.4.1 Proportion of fish stocks within biologically sustainable levels (not overexploited) (%),6121,Value,2018,2018,%,,M,| Obs_Value = [blank] means a figure was not provided (Landlocked country) | Non-relevant
154,'807,North Macedonia,24030,'ER_REG_UNFCIM,"14.6.1 Progress by countries in the degree of implementation of international instruments aiming to combat illegal, unreported and unregulated fishing (level of implementation: 1 lowest to 5 highest)",6173,Value,2018,2018,Number,,O,"Global | Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting  | A figure was not provided, or the method by which the figure was calculated is unknown | Data nature not available"
154,'807,North Macedonia,24030,'ER_REG_UNFCIM,"14.6.1 Progress by countries in the degree of implementation of international instruments aiming to combat illegal, unreported and unregulated fishing (level of implementation: 1 lowest to 5 highest)",6173,Value,2020,2020,Number,N,O,"Global | Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting  | The figure is not available because the indicatoras defined for the global monitoringdoes not apply to the circumstances of the specific country, and therefore is not reported | Non-relevant"
154,'807,North Macedonia,24030,'ER_REG_UNFCIM,"14.6.1 Progress by countries in the degree of implementation of international instruments aiming to combat illegal, unreported and unregulated fishing (level of implementation: 1 lowest to 5 highest)",6173,Value,2022,2022,Number,,O,"Global | Questionnaire on the implementation of the Code of Conduct for Responsible Fisheries - Country self-reporting  | A figure was not provided, or the method by which the figure was calculated is unknown | Data nature not available"
154,'807,North Macedonia,24031,'EN_SCP_FSHGDP,14.7.1 Sustainable fisheries as a proportion of GDP,6121,Value,2000,2000,%,,A,| Official country reported data (UNSD and OECD national accounts). FAO Yearbook of Fishery Statistics and Review of the State of World Marine Fishery Resources. | Obs_Value = NaN;  Not Available | Non-relevant
154,'807,North Macedonia,24031,'EN_SCP_FSHGDP,14.7.1 Sustainable fisheries as a proportion of GDP,6121,Value,2001,2001,%,,A,| Official country reported data (UNSD and OECD national accounts). FAO Yearbook of Fishery Statistics and Review of the State of World Marine Fishery Resources. | Obs_Value = NaN;  Not Available | Non-relevant
154,'807,North Macedonia,24031,'EN_SCP_FSHGDP,14.7.1 Sustainable fisheries as a proportion of GDP,6121,Value,2002,2002,%,,A,| Official country reported data (UNSD and OECD national accounts). FAO Yearbook of Fishery Statistics and Review of the State of World Marine Fishery Resources. | Obs_Value = NaN;  Not Available | Non-relevant
154,'807,North Macedonia,24031,'EN_SCP_FSHGDP,14.7.1 Sustainable fisheries as a proportion of GDP,6121,Value,2003,2003,%,,A,| Official country reported data (UNSD and OECD national accounts). FAO Yearbook of Fishery Statistics and Review of the State of World Marine Fishery Resources. | Obs_Value = NaN;  Not Available | Non-relevant
154,'807,North Macedonia,24031,'EN_SCP_FSHGDP,14.7.1 Sustainable fisheries as a proportion of GDP,6121,Value,2004,2004,%,,A,| Official country reported data (UNSD and OECD national accounts). FAO Yearbook of Fishery Statistics and Review of the State of World Marine Fishery Resources. | Obs_Value = NaN;  Not Available | Non-relevant
154,'807,North Macedonia,24031,'EN_SCP_FSHGDP,14.7.1 Sustainable fisheries as a proportion of GDP,6121,Value,2005,2005,%,,A,| Official country reported data (UNSD and OECD national accounts). FAO Yearbook of Fishery Statistics and Review of the State of World Marine Fishery Resources. | Obs_Value = NaN;  Not Available | Non-relevant
154,'807,North Macedonia,24031,'EN_SCP_FSHGDP,14.7.1 Sustainable fisheries as a proportion of GDP,6121,Value,2006,2006,%,,A,| Official country reported data (UNSD and OECD national accounts). FAO Yearbook of Fishery Statistics and Review of the State of World Marine Fishery Resources. | Obs_Value = NaN;  Not Available | Non-relevant
154,'807,North Macedonia,24031,'EN_SCP_FSHGDP,14.7.1 Sustainable fisheries as a proportion of GDP,6121,Value,2007,2007,%,,A,| Official country reported data (UNSD and OECD national accounts). FAO Yearbook of Fishery Statistics and Review of the State of World Marine Fishery Resources. | Obs_Value = NaN;  Not Available | Non-relevant
154,'807,North Macedonia,24031,'EN_SCP_FSHGDP,14.7.1 Sustainable fisheries as a proportion of GDP,6121,Value,2008,2008,%,,A,| Official country reported data (UNSD and OECD national accounts). FAO Yearbook of Fishery Statistics and Review of the State of World Marine Fishery Resources. | Obs_Value = NaN;  Not Available | Non-relevant
154,'807,North Macedonia,24031,'EN_SCP_FSHGDP,14.7.1 Sustainable fisheries as a proportion of GDP,6121,Value,2009,2009,%,,A,| Official country reported data (UNSD and OECD national accounts). FAO Yearbook of Fishery Statistics and Review of the State of World Marine Fishery Resources. | Obs_Value = NaN;  Not Available | Non-relevant
154,'807,North Macedonia,24031,'EN_SCP_FSHGDP,14.7.1 Sustainable fisheries as a proportion of GDP,6121,Value,2010,2010,%,,A,| Official country reported data (UNSD and OECD national accounts). FAO Yearbook of Fishery Statistics and Review of the State of World Marine Fishery Resources. | Obs_Value = NaN;  Not Available | Non-relevant
154,'807,North Macedonia,24031,'EN_SCP_FSHGDP,14.7.1 Sustainable fisheries as a proportion of GDP,6121,Value,2011,2011,%,,A,| Official country reported data (UNSD and OECD national accounts). FAO Yearbook of Fishery Statistics and Review of the State of World Marine Fishery Resources. | Obs_Value = NaN;  Not Available | Non-relevant
154,'807,North Macedonia,24031,'EN_SCP_FSHGDP,14.7.1 Sustainable fisheries as a proportion of GDP,6121,Value,2012,2012,%,,A,| Official country reported data (UNSD and OECD national accounts). FAO Yearbook of Fishery Statistics and Review of the State of World Marine Fishery Resources. | Obs_Value = NaN;  Not Available | Non-relevant
154,'807,North Macedonia,24031,'EN_SCP_FSHGDP,14.7.1 Sustainable fisheries as a proportion of GDP,6121,Value,2013,2013,%,,A,| Official country reported data (UNSD and OECD national accounts). FAO Yearbook of Fishery Statistics and Review of the State of World Marine Fishery Resources. | Obs_Value = NaN;  Not Available | Non-relevant
154,'807,North Macedonia,24031,'EN_SCP_FSHGDP,14.7.1 Sustainable fisheries as a proportion of GDP,6121,Value,2014,2014,%,,A,| Official country reported data (UNSD and OECD national accounts). FAO Yearbook of Fishery Statistics and Review of the State of World Marine Fishery Resources. | Obs_Value = NaN;  Not Available | Non-relevant
154,'807,North Macedonia,24031,'EN_SCP_FSHGDP,14.7.1 Sustainable fisheries as a proportion of GDP,6121,Value,2015,2015,%,,A,| Official country reported data (UNSD and OECD national accounts). FAO Yearbook of Fishery Statistics and Review of the State of World Marine Fishery Resources. | Obs_Value = NaN;  Not Available | Non-relevant
154,'807,North Macedonia,24031,'EN_SCP_FSHGDP,14.7.1 Sustainable fisheries as a proportion of GDP,6121,Value,2016,2016,%,,A,| Official country reported data (UNSD and OECD national accounts). FAO Yearbook of Fishery Statistics and Review of the State of World Marine Fishery Resources. | Obs_Value = NaN;  Not Available | Non-relevant
154,'807,North Macedonia,24031,'EN_SCP_FSHGDP,14.7.1 Sustainable fisheries as a proportion of GDP,6121,Value,2017,2017,%,,A,| Official country reported data (UNSD and OECD national accounts). FAO Yearbook of Fishery Statistics and Review of the State of World Marine Fishery Resources. | Obs_Value = NaN;  Not Available | Non-relevant
