Area Code,Area,Source Code,Source,Indicator Code,Indicator,Sex Code,Sex,Year Code,Year,Unit,Value,Flag,Note
154,North Macedonia,3023,Labour force survey,21155,Share of employment in agriculture (%) - Annual,21,Male,2008,2008,%,19.400000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21155,Share of employment in agriculture (%) - Annual,21,Male,2010,2010,%,17.800001,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21155,Share of employment in agriculture (%) - Annual,21,Male,2011,2011,%,18.700000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21155,Share of employment in agriculture (%) - Annual,21,Male,2012,2012,%,17.100000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21155,Share of employment in agriculture (%) - Annual,21,Male,2013,2013,%,17.700000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21155,Share of employment in agriculture (%) - Annual,21,Male,2014,2014,%,18.400000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21155,Share of employment in agriculture (%) - Annual,21,Male,2015,2015,%,18.100000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21155,Share of employment in agriculture (%) - Annual,21,Male,2016,2016,%,17.200000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21155,Share of employment in agriculture (%) - Annual,21,Male,2017,2017,%,16.500000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21155,Share of employment in agriculture (%) - Annual,21,Male,2018,2018,%,16.300000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21155,Share of employment in agriculture (%) - Annual,21,Male,2019,2019,%,14.500000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21155,Share of employment in agriculture (%) - Annual,31,Female,2002,2002,%,24.700001,X,Data reference period: April
154,North Macedonia,3023,Labour force survey,21155,Share of employment in agriculture (%) - Annual,31,Female,2006,2006,%,20.299999,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21155,Share of employment in agriculture (%) - Annual,31,Female,2007,2007,%,17.299999,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21155,Share of employment in agriculture (%) - Annual,31,Female,2008,2008,%,19.100000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21155,Share of employment in agriculture (%) - Annual,31,Female,2011,2011,%,18.800000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21155,Share of employment in agriculture (%) - Annual,31,Female,2012,2012,%,17.600000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21155,Share of employment in agriculture (%) - Annual,31,Female,2013,2013,%,20.300000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21155,Share of employment in agriculture (%) - Annual,31,Female,2014,2014,%,18.500000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21155,Share of employment in agriculture (%) - Annual,31,Female,2015,2015,%,17.500000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21155,Share of employment in agriculture (%) - Annual,31,Female,2016,2016,%,15.800000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21155,Share of employment in agriculture (%) - Annual,31,Female,2017,2017,%,15.900000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21155,Share of employment in agriculture (%) - Annual,31,Female,2018,2018,%,14.800000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21155,Share of employment in agriculture (%) - Annual,31,Female,2019,2019,%,13.100000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21155,Share of employment in agriculture (%) - Annual,31,Female,2020,2020,%,10.800000,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21158,Share of female employment in agriculture (% of employment in agriculture) - Annual,31,Female,2006,2006,%,40.585735,X,Break in series Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21158,Share of female employment in agriculture (% of employment in agriculture) - Annual,31,Female,2007,2007,%,36.156746,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21158,Share of female employment in agriculture (% of employment in agriculture) - Annual,31,Female,2008,2008,%,38.311844,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21158,Share of female employment in agriculture (% of employment in agriculture) - Annual,31,Female,2009,2009,%,38.536133,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21158,Share of female employment in agriculture (% of employment in agriculture) - Annual,31,Female,2010,2010,%,39.227718,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21158,Share of female employment in agriculture (% of employment in agriculture) - Annual,31,Female,2011,2011,%,40.495094,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21158,Share of female employment in agriculture (% of employment in agriculture) - Annual,31,Female,2012,2012,%,39.401966,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21158,Share of female employment in agriculture (% of employment in agriculture) - Annual,31,Female,2013,2013,%,42.382500,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21158,Share of female employment in agriculture (% of employment in agriculture) - Annual,31,Female,2014,2014,%,38.298901,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21158,Share of female employment in agriculture (% of employment in agriculture) - Annual,31,Female,2015,2015,%,38.824013,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21158,Share of female employment in agriculture (% of employment in agriculture) - Annual,31,Female,2016,2016,%,36.821178,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21158,Share of female employment in agriculture (% of employment in agriculture) - Annual,31,Female,2017,2017,%,37.088711,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21158,Share of female employment in agriculture (% of employment in agriculture) - Annual,31,Female,2018,2018,%,34.039158,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21158,Share of female employment in agriculture (% of employment in agriculture) - Annual,31,Female,2019,2019,%,36.369579,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21158,Share of female employment in agriculture (% of employment in agriculture) - Annual,31,Female,2020,2020,%,36.109585,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21126,"Share of employment in agriculture, hunting and related service activities",11,Total,2011,2011,%,96.739159,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21126,"Share of employment in agriculture, hunting and related service activities",11,Total,2015,2015,%,96.632652,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21126,"Share of employment in agriculture, hunting and related service activities",11,Total,2019,2019,%,95.682251,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21126,"Share of employment in agriculture, hunting and related service activities",11,Total,2020,2020,%,95.230331,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21126,"Share of employment in agriculture, hunting and related service activities",21,Male,2011,2011,%,95.936653,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21126,"Share of employment in agriculture, hunting and related service activities",21,Male,2015,2015,%,95.011719,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21126,"Share of employment in agriculture, hunting and related service activities",21,Male,2019,2019,%,94.017746,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21126,"Share of employment in agriculture, hunting and related service activities",21,Male,2020,2020,%,93.273148,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21114,Share of employment in forestry and logging,11,Total,2011,2011,%,3.059832,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21114,Share of employment in forestry and logging,11,Total,2015,2015,%,3.145342,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21114,Share of employment in forestry and logging,11,Total,2019,2019,%,3.798973,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21114,Share of employment in forestry and logging,11,Total,2020,2020,%,4.769672,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21114,Share of employment in forestry and logging,21,Male,2011,2011,%,3.729549,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21114,Share of employment in forestry and logging,21,Male,2015,2015,%,4.623502,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21114,Share of employment in forestry and logging,21,Male,2019,2019,%,5.182980,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21114,Share of employment in forestry and logging,21,Male,2020,2020,%,6.726852,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21118,Share of employment in fishing and aquaculture,11,Total,2011,2011,%,0.201011,X,Unreliable Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21118,Share of employment in fishing and aquaculture,11,Total,2015,2015,%,0.222006,X,Unreliable Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21118,Share of employment in fishing and aquaculture,11,Total,2019,2019,%,0.518779,X,Unreliable Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21118,Share of employment in fishing and aquaculture,21,Male,2011,2011,%,0.333805,X,Unreliable Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21118,Share of employment in fishing and aquaculture,21,Male,2015,2015,%,0.364773,X,Unreliable Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21118,Share of employment in fishing and aquaculture,21,Male,2019,2019,%,0.799272,X,Unreliable Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21152,Share of employees in agriculture (%) -  Annual,11,Total,2006,2006,%,3.053218,X,Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21152,Share of employees in agriculture (%) -  Annual,11,Total,2007,2007,%,2.952330,X,Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21152,Share of employees in agriculture (%) -  Annual,11,Total,2008,2008,%,3.637693,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21152,Share of employees in agriculture (%) -  Annual,11,Total,2009,2009,%,3.473987,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21152,Share of employees in agriculture (%) -  Annual,11,Total,2010,2010,%,3.295785,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21152,Share of employees in agriculture (%) -  Annual,11,Total,2011,2011,%,3.269555,X,Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21152,Share of employees in agriculture (%) -  Annual,11,Total,2012,2012,%,2.946022,X,Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21152,Share of employees in agriculture (%) -  Annual,11,Total,2013,2013,%,2.428201,X,Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21152,Share of employees in agriculture (%) -  Annual,11,Total,2014,2014,%,2.495628,X,Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21152,Share of employees in agriculture (%) -  Annual,11,Total,2015,2015,%,2.281203,X,Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21152,Share of employees in agriculture (%) -  Annual,11,Total,2016,2016,%,2.760326,X,Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21152,Share of employees in agriculture (%) -  Annual,11,Total,2017,2017,%,3.014448,X,Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21152,Share of employees in agriculture (%) -  Annual,11,Total,2018,2018,%,2.518761,X,Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21152,Share of employees in agriculture (%) -  Annual,11,Total,2019,2019,%,2.690380,X,Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21152,Share of employees in agriculture (%) -  Annual,11,Total,2020,2020,%,2.796149,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21152,Share of employees in agriculture (%) -  Annual,21,Male,2006,2006,%,3.911968,X,Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21152,Share of employees in agriculture (%) -  Annual,21,Male,2007,2007,%,4.133687,X,Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21152,Share of employees in agriculture (%) -  Annual,21,Male,2008,2008,%,4.932347,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21152,Share of employees in agriculture (%) -  Annual,21,Male,2009,2009,%,4.647491,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21152,Share of employees in agriculture (%) -  Annual,21,Male,2010,2010,%,4.217361,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21152,Share of employees in agriculture (%) -  Annual,21,Male,2011,2011,%,4.097998,X,Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21152,Share of employees in agriculture (%) -  Annual,21,Male,2012,2012,%,3.801057,X,Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21152,Share of employees in agriculture (%) -  Annual,21,Male,2013,2013,%,2.947621,X,Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21152,Share of employees in agriculture (%) -  Annual,21,Male,2014,2014,%,3.057672,X,Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21152,Share of employees in agriculture (%) -  Annual,21,Male,2015,2015,%,3.046261,X,Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21152,Share of employees in agriculture (%) -  Annual,21,Male,2016,2016,%,3.762079,X,Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21152,Share of employees in agriculture (%) -  Annual,21,Male,2017,2017,%,4.048691,X,Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21152,Share of employees in agriculture (%) -  Annual,21,Male,2018,2018,%,3.540985,X,Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21152,Share of employees in agriculture (%) -  Annual,21,Male,2019,2019,%,3.746249,X,Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21152,Share of employees in agriculture (%) -  Annual,21,Male,2020,2020,%,3.771740,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21152,Share of employees in agriculture (%) -  Annual,31,Female,2006,2006,%,1.780410,X,Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21152,Share of employees in agriculture (%) -  Annual,31,Female,2007,2007,%,1.302203,X,Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21152,Share of employees in agriculture (%) -  Annual,31,Female,2008,2008,%,1.720892,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21152,Share of employees in agriculture (%) -  Annual,31,Female,2009,2009,%,1.765409,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21152,Share of employees in agriculture (%) -  Annual,31,Female,2010,2010,%,1.913079,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21152,Share of employees in agriculture (%) -  Annual,31,Female,2011,2011,%,2.120101,X,Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21152,Share of employees in agriculture (%) -  Annual,31,Female,2012,2012,%,1.734706,X,Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21152,Share of employees in agriculture (%) -  Annual,31,Female,2013,2013,%,1.700009,X,Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21152,Share of employees in agriculture (%) -  Annual,31,Female,2014,2014,%,1.714537,X,Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21152,Share of employees in agriculture (%) -  Annual,31,Female,2015,2015,%,1.247989,X,Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21152,Share of employees in agriculture (%) -  Annual,31,Female,2016,2016,%,1.345258,X,Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21152,Share of employees in agriculture (%) -  Annual,31,Female,2017,2017,%,1.547753,X,Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21152,Share of employees in agriculture (%) -  Annual,31,Female,2018,2018,%,1.095526,X,Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21152,Share of employees in agriculture (%) -  Annual,31,Female,2019,2019,%,1.237131,X,Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21152,Share of employees in agriculture (%) -  Annual,31,Female,2020,2020,%,1.448603,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21157,Share of female employees in agriculture (% of employees in agriculture) - Annual,31,Female,2006,2006,%,23.492657,X,Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21157,Share of female employees in agriculture (% of employees in agriculture) - Annual,31,Female,2007,2007,%,18.402668,X,Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21157,Share of female employees in agriculture (% of employees in agriculture) - Annual,31,Female,2008,2008,%,19.514328,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21157,Share of female employees in agriculture (% of employees in agriculture) - Annual,31,Female,2009,2009,%,20.670782,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21157,Share of female employees in agriculture (% of employees in agriculture) - Annual,31,Female,2010,2010,%,23.443451,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21157,Share of female employees in agriculture (% of employees in agriculture) - Annual,31,Female,2011,2011,%,27.159842,X,Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21157,Share of female employees in agriculture (% of employees in agriculture) - Annual,31,Female,2012,2012,%,24.365191,X,Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21157,Share of female employees in agriculture (% of employees in agriculture) - Annual,31,Female,2013,2013,%,29.159636,X,Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21157,Share of female employees in agriculture (% of employees in agriculture) - Annual,31,Female,2014,2014,%,28.738819,X,Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21157,Share of female employees in agriculture (% of employees in agriculture) - Annual,31,Female,2015,2015,%,23.274775,X,Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21157,Share of female employees in agriculture (% of employees in agriculture) - Annual,31,Female,2016,2016,%,20.200621,X,Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21157,Share of female employees in agriculture (% of employees in agriculture) - Annual,31,Female,2017,2017,%,21.233116,X,Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21157,Share of female employees in agriculture (% of employees in agriculture) - Annual,31,Female,2018,2018,%,18.178082,X,Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21157,Share of female employees in agriculture (% of employees in agriculture) - Annual,31,Female,2019,2019,%,19.350458,X,Working time arrangement coverage: Full-time and part time workers Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21157,Share of female employees in agriculture (% of employees in agriculture) - Annual,31,Female,2020,2020,%,21.756165,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21085,Agriculture value added per worker (constant 2015 US$) - Annual,10,Total,2002,2002,US$,5688.523926,X,Data reference period: April
154,North Macedonia,3023,Labour force survey,21085,Agriculture value added per worker (constant 2015 US$) - Annual,10,Total,2003,2003,US$,7035.543945,X,Data reference period: April
154,North Macedonia,3023,Labour force survey,21085,Agriculture value added per worker (constant 2015 US$) - Annual,10,Total,2004,2004,US$,10235.439453,X,
154,North Macedonia,3023,Labour force survey,21085,Agriculture value added per worker (constant 2015 US$) - Annual,10,Total,2005,2005,US$,8510.999023,X,
154,North Macedonia,3023,Labour force survey,21085,Agriculture value added per worker (constant 2015 US$) - Annual,10,Total,2006,2006,US$,8498.073242,X,Break in series Break in series: Methodology revised Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21085,Agriculture value added per worker (constant 2015 US$) - Annual,10,Total,2007,2007,US$,8778.881836,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21085,Agriculture value added per worker (constant 2015 US$) - Annual,10,Total,2008,2008,US$,9646.708008,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21085,Agriculture value added per worker (constant 2015 US$) - Annual,10,Total,2009,2009,US$,10343.172852,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21085,Agriculture value added per worker (constant 2015 US$) - Annual,10,Total,2010,2010,US$,9139.907227,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21085,Agriculture value added per worker (constant 2015 US$) - Annual,10,Total,2011,2011,US$,8794.770508,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21085,Agriculture value added per worker (constant 2015 US$) - Annual,10,Total,2012,2012,US$,7868.840332,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21085,Agriculture value added per worker (constant 2015 US$) - Annual,10,Total,2013,2013,US$,7556.530762,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21085,Agriculture value added per worker (constant 2015 US$) - Annual,10,Total,2014,2014,US$,7864.125488,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21085,Agriculture value added per worker (constant 2015 US$) - Annual,10,Total,2015,2015,US$,7868.125977,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21085,Agriculture value added per worker (constant 2015 US$) - Annual,10,Total,2016,2016,US$,8250.542969,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21085,Agriculture value added per worker (constant 2015 US$) - Annual,10,Total,2017,2017,US$,7357.349121,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21085,Agriculture value added per worker (constant 2015 US$) - Annual,10,Total,2018,2018,US$,8364.205078,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21085,Agriculture value added per worker (constant 2015 US$) - Annual,10,Total,2019,2019,US$,8887.645508,X,Repository: ILO-STATISTICS - Micro data processing
154,North Macedonia,3023,Labour force survey,21087,"Employment by age, 15+, rural areas",13,Total,2018,2018,1000 persons,229.356000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21087,"Employment by age, 15+, rural areas",13,Total,2019,2019,1000 persons,233.878000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21087,"Employment by age, 15+, rural areas",23,Male,2018,2018,1000 persons,144.433000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21087,"Employment by age, 15+, rural areas",23,Male,2019,2019,1000 persons,146.937000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21087,"Employment by age, 15+, rural areas",33,Female,2018,2018,1000 persons,84.923000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21087,"Employment by age, 15+, rural areas",33,Female,2019,2019,1000 persons,86.941000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21094,"Employment by age, 15 to 24, rural areas",13,Total,2018,2018,1000 persons,16.695000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21094,"Employment by age, 15 to 24, rural areas",13,Total,2019,2019,1000 persons,19.114000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21094,"Employment by age, 15 to 24, rural areas",23,Male,2018,2018,1000 persons,10.726000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21094,"Employment by age, 15 to 24, rural areas",23,Male,2019,2019,1000 persons,12.548000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21094,"Employment by age, 15 to 24, rural areas",33,Female,2018,2018,1000 persons,5.969000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21094,"Employment by age, 15 to 24, rural areas",33,Female,2019,2019,1000 persons,6.565000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21095,"Employment by age, 25 to 54, rural areas",13,Total,2018,2018,1000 persons,171.668000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21095,"Employment by age, 25 to 54, rural areas",13,Total,2019,2019,1000 persons,173.412000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21095,"Employment by age, 25 to 54, rural areas",23,Male,2018,2018,1000 persons,105.963000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21095,"Employment by age, 25 to 54, rural areas",23,Male,2019,2019,1000 persons,105.200000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21095,"Employment by age, 25 to 54, rural areas",33,Female,2018,2018,1000 persons,65.705000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21095,"Employment by age, 25 to 54, rural areas",33,Female,2019,2019,1000 persons,68.212000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21096,"Employment by age, 55 to 64, rural areas",13,Total,2018,2018,1000 persons,34.581000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21096,"Employment by age, 55 to 64, rural areas",13,Total,2019,2019,1000 persons,36.220000,X,Repository: Eurostat special tabulation
154,North Macedonia,3023,Labour force survey,21096,"Employment by age, 55 to 64, rural areas",23,Male,2018,2018,1000 persons,23.826000,X,Repository: Eurostat special tabulation
