Area Code,Area Code (M49),Area,Item Code,Item Code (CPC),Item,Element Code,Element,Year Code,Year,Months Code,Months,Unit,Value,Flag
154,'807,North Macedonia,530,'01344.01,Sour cherries,5531,Producer Price (SLC/tonne),2008,2008,7021,Annual value,SLC,22390.000000,A
154,'807,North Macedonia,530,'01344.01,Sour cherries,5531,Producer Price (SLC/tonne),2009,2009,7021,Annual value,SLC,17210.000000,A
154,'807,North Macedonia,530,'01344.01,Sour cherries,5531,Producer Price (SLC/tonne),2010,2010,7021,Annual value,SLC,17002.300000,A
154,'807,North Macedonia,530,'01344.01,Sour cherries,5531,Producer Price (SLC/tonne),2011,2011,7021,Annual value,SLC,34317.000000,A
154,'807,North Macedonia,530,'01344.01,Sour cherries,5531,Producer Price (SLC/tonne),2012,2012,7021,Annual value,SLC,44614.400000,A
154,'807,North Macedonia,530,'01344.01,Sour cherries,5531,Producer Price (SLC/tonne),2013,2013,7021,Annual value,SLC,28064.100000,A
154,'807,North Macedonia,530,'01344.01,Sour cherries,5531,Producer Price (SLC/tonne),2014,2014,7021,Annual value,SLC,25884.800000,A
154,'807,North Macedonia,530,'01344.01,Sour cherries,5531,Producer Price (SLC/tonne),2015,2015,7021,Annual value,SLC,28448.300000,A
154,'807,North Macedonia,530,'01344.01,Sour cherries,5531,Producer Price (SLC/tonne),2016,2016,7021,Annual value,SLC,17322.100000,A
154,'807,North Macedonia,530,'01344.01,Sour cherries,5531,Producer Price (SLC/tonne),2017,2017,7021,Annual value,SLC,42359.600000,A
154,'807,North Macedonia,530,'01344.01,Sour cherries,5531,Producer Price (SLC/tonne),2018,2018,7021,Annual value,SLC,22170.400000,A
154,'807,North Macedonia,530,'01344.01,Sour cherries,5531,Producer Price (SLC/tonne),2019,2019,7021,Annual value,SLC,27240.000000,A
154,'807,North Macedonia,530,'01344.01,Sour cherries,5531,Producer Price (SLC/tonne),2020,2020,7021,Annual value,SLC,24555.100000,A
154,'807,North Macedonia,530,'01344.01,Sour cherries,5531,Producer Price (SLC/tonne),2021,2021,7021,Annual value,SLC,23010.000000,A
154,'807,North Macedonia,530,'01344.01,Sour cherries,5532,Producer Price (USD/tonne),1992,1992,7021,Annual value,USD,453.200000,A
154,'807,North Macedonia,530,'01344.01,Sour cherries,5532,Producer Price (USD/tonne),1993,1993,7021,Annual value,USD,258.000000,A
154,'807,North Macedonia,530,'01344.01,Sour cherries,5532,Producer Price (USD/tonne),1994,1994,7021,Annual value,USD,212.700000,A
154,'807,North Macedonia,530,'01344.01,Sour cherries,5532,Producer Price (USD/tonne),1995,1995,7021,Annual value,USD,343.200000,A
154,'807,North Macedonia,530,'01344.01,Sour cherries,5532,Producer Price (USD/tonne),1996,1996,7021,Annual value,USD,250.100000,A
154,'807,North Macedonia,530,'01344.01,Sour cherries,5532,Producer Price (USD/tonne),1997,1997,7021,Annual value,USD,378.000000,A
154,'807,North Macedonia,530,'01344.01,Sour cherries,5532,Producer Price (USD/tonne),1998,1998,7021,Annual value,USD,280.000000,A
154,'807,North Macedonia,530,'01344.01,Sour cherries,5532,Producer Price (USD/tonne),1999,1999,7021,Annual value,USD,458.700000,A
154,'807,North Macedonia,530,'01344.01,Sour cherries,5532,Producer Price (USD/tonne),2000,2000,7021,Annual value,USD,344.600000,A
154,'807,North Macedonia,530,'01344.01,Sour cherries,5532,Producer Price (USD/tonne),2001,2001,7021,Annual value,USD,419.000000,A
154,'807,North Macedonia,530,'01344.01,Sour cherries,5532,Producer Price (USD/tonne),2002,2002,7021,Annual value,USD,388.500000,A
154,'807,North Macedonia,530,'01344.01,Sour cherries,5532,Producer Price (USD/tonne),2004,2004,7021,Annual value,USD,357.400000,A
154,'807,North Macedonia,530,'01344.01,Sour cherries,5532,Producer Price (USD/tonne),2005,2005,7021,Annual value,USD,276.600000,A
154,'807,North Macedonia,530,'01344.01,Sour cherries,5532,Producer Price (USD/tonne),2006,2006,7021,Annual value,USD,417.600000,A
154,'807,North Macedonia,530,'01344.01,Sour cherries,5532,Producer Price (USD/tonne),2007,2007,7021,Annual value,USD,444.700000,A
154,'807,North Macedonia,530,'01344.01,Sour cherries,5532,Producer Price (USD/tonne),2008,2008,7021,Annual value,USD,534.800000,A
154,'807,North Macedonia,530,'01344.01,Sour cherries,5532,Producer Price (USD/tonne),2009,2009,7021,Annual value,USD,390.200000,A
154,'807,North Macedonia,530,'01344.01,Sour cherries,5532,Producer Price (USD/tonne),2010,2010,7021,Annual value,USD,365.800000,A
154,'807,North Macedonia,530,'01344.01,Sour cherries,5532,Producer Price (USD/tonne),2011,2011,7021,Annual value,USD,775.900000,A
154,'807,North Macedonia,530,'01344.01,Sour cherries,5532,Producer Price (USD/tonne),2012,2012,7021,Annual value,USD,931.600000,A
154,'807,North Macedonia,530,'01344.01,Sour cherries,5532,Producer Price (USD/tonne),2013,2013,7021,Annual value,USD,604.900000,A
154,'807,North Macedonia,530,'01344.01,Sour cherries,5532,Producer Price (USD/tonne),2014,2014,7021,Annual value,USD,557.400000,A
154,'807,North Macedonia,530,'01344.01,Sour cherries,5532,Producer Price (USD/tonne),2015,2015,7021,Annual value,USD,512.200000,A
154,'807,North Macedonia,530,'01344.01,Sour cherries,5532,Producer Price (USD/tonne),2016,2016,7021,Annual value,USD,310.800000,A
154,'807,North Macedonia,530,'01344.01,Sour cherries,5532,Producer Price (USD/tonne),2017,2017,7021,Annual value,USD,774.900000,A
154,'807,North Macedonia,530,'01344.01,Sour cherries,5532,Producer Price (USD/tonne),2018,2018,7021,Annual value,USD,425.500000,A
154,'807,North Macedonia,530,'01344.01,Sour cherries,5532,Producer Price (USD/tonne),2019,2019,7021,Annual value,USD,495.700000,A
154,'807,North Macedonia,530,'01344.01,Sour cherries,5532,Producer Price (USD/tonne),2020,2020,7021,Annual value,USD,453.500000,A
154,'807,North Macedonia,530,'01344.01,Sour cherries,5532,Producer Price (USD/tonne),2021,2021,7021,Annual value,USD,441.600000,A
154,'807,North Macedonia,530,'01344.01,Sour cherries,5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,9.660000,I
154,'807,North Macedonia,530,'01344.01,Sour cherries,5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,25.120000,I
154,'807,North Macedonia,530,'01344.01,Sour cherries,5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,38.520000,I
154,'807,North Macedonia,530,'01344.01,Sour cherries,5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,54.430000,I
154,'807,North Macedonia,530,'01344.01,Sour cherries,5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,41.870000,I
154,'807,North Macedonia,530,'01344.01,Sour cherries,5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,79.130000,I
154,'807,North Macedonia,530,'01344.01,Sour cherries,5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,63.850000,I
154,'807,North Macedonia,530,'01344.01,Sour cherries,5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,109.270000,I
154,'807,North Macedonia,530,'01344.01,Sour cherries,5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,95.080000,I
154,'807,North Macedonia,530,'01344.01,Sour cherries,5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,119.360000,I
154,'807,North Macedonia,530,'01344.01,Sour cherries,5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,104.670000,I
154,'807,North Macedonia,530,'01344.01,Sour cherries,5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,71.160000,I
154,'807,North Macedonia,530,'01344.01,Sour cherries,5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,73.940000,I
154,'807,North Macedonia,530,'01344.01,Sour cherries,5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,57.060000,I
154,'807,North Macedonia,530,'01344.01,Sour cherries,5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,85.330000,I
154,'807,North Macedonia,530,'01344.01,Sour cherries,5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,83.270000,I
154,'807,North Macedonia,530,'01344.01,Sour cherries,5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,93.740000,I
154,'807,North Macedonia,530,'01344.01,Sour cherries,5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,72.050000,I
154,'807,North Macedonia,530,'01344.01,Sour cherries,5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,71.180000,I
154,'807,North Macedonia,530,'01344.01,Sour cherries,5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,143.680000,I
154,'807,North Macedonia,530,'01344.01,Sour cherries,5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,186.790000,I
154,'807,North Macedonia,530,'01344.01,Sour cherries,5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,117.500000,I
154,'807,North Macedonia,530,'01344.01,Sour cherries,5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,108.370000,I
154,'807,North Macedonia,530,'01344.01,Sour cherries,5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,119.100000,I
154,'807,North Macedonia,530,'01344.01,Sour cherries,5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,72.520000,I
154,'807,North Macedonia,530,'01344.01,Sour cherries,5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,177.350000,I
154,'807,North Macedonia,530,'01344.01,Sour cherries,5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,92.820000,I
154,'807,North Macedonia,530,'01344.01,Sour cherries,5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,114.050000,I
154,'807,North Macedonia,530,'01344.01,Sour cherries,5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,102.810000,I
154,'807,North Macedonia,530,'01344.01,Sour cherries,5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,96.340000,I
154,'807,North Macedonia,530,'01344.01,Sour cherries,5539,Producer Price Index (2014-2016 = 100),2022,2022,7021,Annual value,,89.870000,I
154,'807,North Macedonia,236,'0141,Soya beans,5530,Producer Price (LCU/tonne),2007,2007,7021,Annual value,LCU,19220.000000,A
154,'807,North Macedonia,236,'0141,Soya beans,5530,Producer Price (LCU/tonne),2008,2008,7021,Annual value,LCU,23818.000000,A
154,'807,North Macedonia,236,'0141,Soya beans,5530,Producer Price (LCU/tonne),2010,2010,7021,Annual value,LCU,24150.000000,A
154,'807,North Macedonia,236,'0141,Soya beans,5530,Producer Price (LCU/tonne),2012,2012,7021,Annual value,LCU,39000.000000,A
154,'807,North Macedonia,236,'0141,Soya beans,5530,Producer Price (LCU/tonne),2013,2013,7021,Annual value,LCU,39550.700000,A
154,'807,North Macedonia,236,'0141,Soya beans,5530,Producer Price (LCU/tonne),2014,2014,7021,Annual value,LCU,27524.300000,A
154,'807,North Macedonia,236,'0141,Soya beans,5530,Producer Price (LCU/tonne),2015,2015,7021,Annual value,LCU,17602.400000,A
154,'807,North Macedonia,236,'0141,Soya beans,5531,Producer Price (SLC/tonne),2007,2007,7021,Annual value,SLC,19220.000000,A
154,'807,North Macedonia,236,'0141,Soya beans,5531,Producer Price (SLC/tonne),2008,2008,7021,Annual value,SLC,23818.000000,A
154,'807,North Macedonia,236,'0141,Soya beans,5531,Producer Price (SLC/tonne),2010,2010,7021,Annual value,SLC,24150.000000,A
154,'807,North Macedonia,236,'0141,Soya beans,5531,Producer Price (SLC/tonne),2012,2012,7021,Annual value,SLC,39000.000000,A
154,'807,North Macedonia,236,'0141,Soya beans,5531,Producer Price (SLC/tonne),2013,2013,7021,Annual value,SLC,39550.700000,A
154,'807,North Macedonia,236,'0141,Soya beans,5531,Producer Price (SLC/tonne),2014,2014,7021,Annual value,SLC,27524.300000,A
154,'807,North Macedonia,236,'0141,Soya beans,5531,Producer Price (SLC/tonne),2015,2015,7021,Annual value,SLC,17602.400000,A
154,'807,North Macedonia,236,'0141,Soya beans,5532,Producer Price (USD/tonne),2007,2007,7021,Annual value,USD,429.700000,A
154,'807,North Macedonia,236,'0141,Soya beans,5532,Producer Price (USD/tonne),2008,2008,7021,Annual value,USD,568.900000,A
154,'807,North Macedonia,236,'0141,Soya beans,5532,Producer Price (USD/tonne),2010,2010,7021,Annual value,USD,519.500000,A
154,'807,North Macedonia,236,'0141,Soya beans,5532,Producer Price (USD/tonne),2012,2012,7021,Annual value,USD,814.400000,A
154,'807,North Macedonia,236,'0141,Soya beans,5532,Producer Price (USD/tonne),2013,2013,7021,Annual value,USD,852.500000,A
154,'807,North Macedonia,236,'0141,Soya beans,5532,Producer Price (USD/tonne),2014,2014,7021,Annual value,USD,592.700000,A
154,'807,North Macedonia,236,'0141,Soya beans,5532,Producer Price (USD/tonne),2015,2015,7021,Annual value,USD,316.900000,A
154,'807,North Macedonia,236,'0141,Soya beans,5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,18.560000,I
154,'807,North Macedonia,236,'0141,Soya beans,5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,46.800000,I
154,'807,North Macedonia,236,'0141,Soya beans,5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,47.080000,I
154,'807,North Macedonia,236,'0141,Soya beans,5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,70.250000,I
154,'807,North Macedonia,236,'0141,Soya beans,5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,70.370000,I
154,'807,North Macedonia,236,'0141,Soya beans,5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,70.250000,I
154,'807,North Macedonia,236,'0141,Soya beans,5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,95.410000,I
154,'807,North Macedonia,236,'0141,Soya beans,5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,61.770000,I
154,'807,North Macedonia,236,'0141,Soya beans,5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,67.150000,I
154,'807,North Macedonia,236,'0141,Soya beans,5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,67.210000,I
154,'807,North Macedonia,236,'0141,Soya beans,5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,77.600000,I
154,'807,North Macedonia,236,'0141,Soya beans,5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,102.280000,I
154,'807,North Macedonia,236,'0141,Soya beans,5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,111.010000,I
154,'807,North Macedonia,236,'0141,Soya beans,5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,114.640000,I
154,'807,North Macedonia,236,'0141,Soya beans,5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,119.770000,I
154,'807,North Macedonia,236,'0141,Soya beans,5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,91.880000,I
154,'807,North Macedonia,236,'0141,Soya beans,5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,113.860000,I
154,'807,North Macedonia,236,'0141,Soya beans,5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,114.650000,I
154,'807,North Macedonia,236,'0141,Soya beans,5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,115.440000,I
154,'807,North Macedonia,236,'0141,Soya beans,5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,150.940000,I
154,'807,North Macedonia,236,'0141,Soya beans,5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,186.430000,I
154,'807,North Macedonia,236,'0141,Soya beans,5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,189.060000,I
154,'807,North Macedonia,236,'0141,Soya beans,5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,131.570000,I
154,'807,North Macedonia,236,'0141,Soya beans,5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,84.140000,I
154,'807,North Macedonia,236,'0141,Soya beans,5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,84.280000,I
154,'807,North Macedonia,236,'0141,Soya beans,5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,88.510000,I
154,'807,North Macedonia,236,'0141,Soya beans,5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,96.080000,I
154,'807,North Macedonia,236,'0141,Soya beans,5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,111.260000,I
154,'807,North Macedonia,236,'0141,Soya beans,5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,106.170000,I
154,'807,North Macedonia,236,'0141,Soya beans,5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,102.130000,I
154,'807,North Macedonia,236,'0141,Soya beans,5539,Producer Price Index (2014-2016 = 100),2022,2022,7021,Annual value,,126.350000,I
154,'807,North Macedonia,373,'01215,Spinach,5539,Producer Price Index (2014-2016 = 100),1992,1992,7021,Annual value,,12.640000,I
154,'807,North Macedonia,373,'01215,Spinach,5539,Producer Price Index (2014-2016 = 100),1993,1993,7021,Annual value,,27.920000,I
154,'807,North Macedonia,373,'01215,Spinach,5539,Producer Price Index (2014-2016 = 100),1994,1994,7021,Annual value,,44.420000,I
154,'807,North Macedonia,373,'01215,Spinach,5539,Producer Price Index (2014-2016 = 100),1995,1995,7021,Annual value,,57.730000,I
154,'807,North Macedonia,373,'01215,Spinach,5539,Producer Price Index (2014-2016 = 100),1996,1996,7021,Annual value,,58.440000,I
154,'807,North Macedonia,373,'01215,Spinach,5539,Producer Price Index (2014-2016 = 100),1997,1997,7021,Annual value,,49.180000,I
154,'807,North Macedonia,373,'01215,Spinach,5539,Producer Price Index (2014-2016 = 100),1998,1998,7021,Annual value,,47.710000,I
154,'807,North Macedonia,373,'01215,Spinach,5539,Producer Price Index (2014-2016 = 100),1999,1999,7021,Annual value,,46.990000,I
154,'807,North Macedonia,373,'01215,Spinach,5539,Producer Price Index (2014-2016 = 100),2000,2000,7021,Annual value,,41.290000,I
154,'807,North Macedonia,373,'01215,Spinach,5539,Producer Price Index (2014-2016 = 100),2001,2001,7021,Annual value,,44.310000,I
154,'807,North Macedonia,373,'01215,Spinach,5539,Producer Price Index (2014-2016 = 100),2002,2002,7021,Annual value,,50.080000,I
154,'807,North Macedonia,373,'01215,Spinach,5539,Producer Price Index (2014-2016 = 100),2003,2003,7021,Annual value,,63.210000,I
154,'807,North Macedonia,373,'01215,Spinach,5539,Producer Price Index (2014-2016 = 100),2004,2004,7021,Annual value,,68.170000,I
154,'807,North Macedonia,373,'01215,Spinach,5539,Producer Price Index (2014-2016 = 100),2005,2005,7021,Annual value,,62.930000,I
154,'807,North Macedonia,373,'01215,Spinach,5539,Producer Price Index (2014-2016 = 100),2006,2006,7021,Annual value,,64.040000,I
154,'807,North Macedonia,373,'01215,Spinach,5539,Producer Price Index (2014-2016 = 100),2007,2007,7021,Annual value,,75.570000,I
154,'807,North Macedonia,373,'01215,Spinach,5539,Producer Price Index (2014-2016 = 100),2008,2008,7021,Annual value,,93.960000,I
154,'807,North Macedonia,373,'01215,Spinach,5539,Producer Price Index (2014-2016 = 100),2009,2009,7021,Annual value,,78.650000,I
154,'807,North Macedonia,373,'01215,Spinach,5539,Producer Price Index (2014-2016 = 100),2010,2010,7021,Annual value,,88.760000,I
154,'807,North Macedonia,373,'01215,Spinach,5539,Producer Price Index (2014-2016 = 100),2011,2011,7021,Annual value,,89.840000,I
154,'807,North Macedonia,373,'01215,Spinach,5539,Producer Price Index (2014-2016 = 100),2012,2012,7021,Annual value,,96.760000,I
154,'807,North Macedonia,373,'01215,Spinach,5539,Producer Price Index (2014-2016 = 100),2013,2013,7021,Annual value,,108.950000,I
154,'807,North Macedonia,373,'01215,Spinach,5539,Producer Price Index (2014-2016 = 100),2014,2014,7021,Annual value,,112.630000,I
154,'807,North Macedonia,373,'01215,Spinach,5539,Producer Price Index (2014-2016 = 100),2015,2015,7021,Annual value,,93.610000,I
154,'807,North Macedonia,373,'01215,Spinach,5539,Producer Price Index (2014-2016 = 100),2016,2016,7021,Annual value,,93.760000,I
154,'807,North Macedonia,373,'01215,Spinach,5539,Producer Price Index (2014-2016 = 100),2017,2017,7021,Annual value,,98.470000,I
154,'807,North Macedonia,373,'01215,Spinach,5539,Producer Price Index (2014-2016 = 100),2018,2018,7021,Annual value,,106.890000,I
154,'807,North Macedonia,373,'01215,Spinach,5539,Producer Price Index (2014-2016 = 100),2019,2019,7021,Annual value,,108.120000,I
154,'807,North Macedonia,373,'01215,Spinach,5539,Producer Price Index (2014-2016 = 100),2020,2020,7021,Annual value,,109.140000,I
154,'807,North Macedonia,373,'01215,Spinach,5539,Producer Price Index (2014-2016 = 100),2021,2021,7021,Annual value,,109.950000,I
154,'807,North Macedonia,373,'01215,Spinach,5539,Producer Price Index (2014-2016 = 100),2022,2022,7021,Annual value,,110.760000,I
154,'807,North Macedonia,544,'01354,Strawberries,5530,Producer Price (LCU/tonne),1992,1992,7021,Annual value,LCU,6500.000000,A
154,'807,North Macedonia,544,'01354,Strawberries,5530,Producer Price (LCU/tonne),1993,1993,7021,Annual value,LCU,14600.000000,A
154,'807,North Macedonia,544,'01354,Strawberries,5530,Producer Price (LCU/tonne),1994,1994,7021,Annual value,LCU,35000.000000,A
154,'807,North Macedonia,544,'01354,Strawberries,5530,Producer Price (LCU/tonne),1995,1995,7021,Annual value,LCU,59300.000000,A
154,'807,North Macedonia,544,'01354,Strawberries,5530,Producer Price (LCU/tonne),1996,1996,7021,Annual value,LCU,35000.000000,A
154,'807,North Macedonia,544,'01354,Strawberries,5530,Producer Price (LCU/tonne),1997,1997,7021,Annual value,LCU,27000.000000,A
154,'807,North Macedonia,544,'01354,Strawberries,5530,Producer Price (LCU/tonne),1998,1998,7021,Annual value,LCU,25000.000000,A
154,'807,North Macedonia,544,'01354,Strawberries,5530,Producer Price (LCU/tonne),1999,1999,7021,Annual value,LCU,56000.000000,A
154,'807,North Macedonia,544,'01354,Strawberries,5530,Producer Price (LCU/tonne),2000,2000,7021,Annual value,LCU,40000.000000,A
154,'807,North Macedonia,544,'01354,Strawberries,5530,Producer Price (LCU/tonne),2004,2004,7021,Annual value,LCU,31250.000000,A
154,'807,North Macedonia,544,'01354,Strawberries,5530,Producer Price (LCU/tonne),2005,2005,7021,Annual value,LCU,20000.000000,A
154,'807,North Macedonia,544,'01354,Strawberries,5530,Producer Price (LCU/tonne),2006,2006,7021,Annual value,LCU,40000.000000,A
154,'807,North Macedonia,544,'01354,Strawberries,5530,Producer Price (LCU/tonne),2007,2007,7021,Annual value,LCU,55000.000000,A
154,'807,North Macedonia,544,'01354,Strawberries,5530,Producer Price (LCU/tonne),2008,2008,7021,Annual value,LCU,55400.000000,A
154,'807,North Macedonia,544,'01354,Strawberries,5530,Producer Price (LCU/tonne),2009,2009,7021,Annual value,LCU,40000.000000,A
154,'807,North Macedonia,544,'01354,Strawberries,5530,Producer Price (LCU/tonne),2011,2011,7021,Annual value,LCU,37086.700000,A
154,'807,North Macedonia,544,'01354,Strawberries,5530,Producer Price (LCU/tonne),2013,2013,7021,Annual value,LCU,46532.900000,A
154,'807,North Macedonia,544,'01354,Strawberries,5530,Producer Price (LCU/tonne),2014,2014,7021,Annual value,LCU,58000.000000,A
154,'807,North Macedonia,544,'01354,Strawberries,5530,Producer Price (LCU/tonne),2015,2015,7021,Annual value,LCU,45044.800000,A
154,'807,North Macedonia,544,'01354,Strawberries,5530,Producer Price (LCU/tonne),2016,2016,7021,Annual value,LCU,51279.100000,A
154,'807,North Macedonia,544,'01354,Strawberries,5530,Producer Price (LCU/tonne),2017,2017,7021,Annual value,LCU,87349.900000,A
154,'807,North Macedonia,544,'01354,Strawberries,5530,Producer Price (LCU/tonne),2018,2018,7021,Annual value,LCU,72291.900000,A
154,'807,North Macedonia,544,'01354,Strawberries,5530,Producer Price (LCU/tonne),2019,2019,7021,Annual value,LCU,56060.000000,A
154,'807,North Macedonia,544,'01354,Strawberries,5530,Producer Price (LCU/tonne),2020,2020,7021,Annual value,LCU,98342.000000,A
154,'807,North Macedonia,544,'01354,Strawberries,5530,Producer Price (LCU/tonne),2021,2021,7021,Annual value,LCU,71560.000000,A
154,'807,North Macedonia,544,'01354,Strawberries,5531,Producer Price (SLC/tonne),1992,1992,7021,Annual value,SLC,6500.000000,A
154,'807,North Macedonia,544,'01354,Strawberries,5531,Producer Price (SLC/tonne),1993,1993,7021,Annual value,SLC,14600.000000,A
154,'807,North Macedonia,544,'01354,Strawberries,5531,Producer Price (SLC/tonne),1994,1994,7021,Annual value,SLC,35000.000000,A
154,'807,North Macedonia,544,'01354,Strawberries,5531,Producer Price (SLC/tonne),1995,1995,7021,Annual value,SLC,59300.000000,A
154,'807,North Macedonia,544,'01354,Strawberries,5531,Producer Price (SLC/tonne),1996,1996,7021,Annual value,SLC,35000.000000,A
154,'807,North Macedonia,544,'01354,Strawberries,5531,Producer Price (SLC/tonne),1997,1997,7021,Annual value,SLC,27000.000000,A
154,'807,North Macedonia,544,'01354,Strawberries,5531,Producer Price (SLC/tonne),1998,1998,7021,Annual value,SLC,25000.000000,A
154,'807,North Macedonia,544,'01354,Strawberries,5531,Producer Price (SLC/tonne),1999,1999,7021,Annual value,SLC,56000.000000,A
154,'807,North Macedonia,544,'01354,Strawberries,5531,Producer Price (SLC/tonne),2000,2000,7021,Annual value,SLC,40000.000000,A
154,'807,North Macedonia,544,'01354,Strawberries,5531,Producer Price (SLC/tonne),2004,2004,7021,Annual value,SLC,31250.000000,A
154,'807,North Macedonia,544,'01354,Strawberries,5531,Producer Price (SLC/tonne),2005,2005,7021,Annual value,SLC,20000.000000,A
154,'807,North Macedonia,544,'01354,Strawberries,5531,Producer Price (SLC/tonne),2006,2006,7021,Annual value,SLC,40000.000000,A
154,'807,North Macedonia,544,'01354,Strawberries,5531,Producer Price (SLC/tonne),2007,2007,7021,Annual value,SLC,55000.000000,A
154,'807,North Macedonia,544,'01354,Strawberries,5531,Producer Price (SLC/tonne),2008,2008,7021,Annual value,SLC,55400.000000,A
154,'807,North Macedonia,544,'01354,Strawberries,5531,Producer Price (SLC/tonne),2009,2009,7021,Annual value,SLC,40000.000000,A
154,'807,North Macedonia,544,'01354,Strawberries,5531,Producer Price (SLC/tonne),2011,2011,7021,Annual value,SLC,37086.700000,A
154,'807,North Macedonia,544,'01354,Strawberries,5531,Producer Price (SLC/tonne),2013,2013,7021,Annual value,SLC,46532.900000,A
154,'807,North Macedonia,544,'01354,Strawberries,5531,Producer Price (SLC/tonne),2014,2014,7021,Annual value,SLC,58000.000000,A
154,'807,North Macedonia,544,'01354,Strawberries,5531,Producer Price (SLC/tonne),2015,2015,7021,Annual value,SLC,45044.800000,A
154,'807,North Macedonia,544,'01354,Strawberries,5531,Producer Price (SLC/tonne),2016,2016,7021,Annual value,SLC,51279.100000,A
154,'807,North Macedonia,544,'01354,Strawberries,5531,Producer Price (SLC/tonne),2017,2017,7021,Annual value,SLC,87349.900000,A
154,'807,North Macedonia,544,'01354,Strawberries,5531,Producer Price (SLC/tonne),2018,2018,7021,Annual value,SLC,72291.900000,A
154,'807,North Macedonia,544,'01354,Strawberries,5531,Producer Price (SLC/tonne),2019,2019,7021,Annual value,SLC,56060.000000,A
154,'807,North Macedonia,544,'01354,Strawberries,5531,Producer Price (SLC/tonne),2020,2020,7021,Annual value,SLC,98342.000000,A
