Area Code,Area Code (M49),Area,Source Code,Source,Indicator Code,Indicator,Sex Code,Sex,Element Code,Element,Year Code,Year,Unit,Value,Flag,Note
154,'807,North Macedonia,3023,Labour force survey,21150,"Mean weekly hours actually worked per employed person in agriculture, forestry and fishing",3,Female,6173,Value,2013,2013,Number,40.940000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21150,"Mean weekly hours actually worked per employed person in agriculture, forestry and fishing",3,Female,6173,Value,2014,2014,Number,41.690000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21150,"Mean weekly hours actually worked per employed person in agriculture, forestry and fishing",3,Female,6173,Value,2015,2015,Number,43.490000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21150,"Mean weekly hours actually worked per employed person in agriculture, forestry and fishing",3,Female,6173,Value,2016,2016,Number,39.060000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21150,"Mean weekly hours actually worked per employed person in agriculture, forestry and fishing",3,Female,6173,Value,2017,2017,Number,41.820000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21150,"Mean weekly hours actually worked per employed person in agriculture, forestry and fishing",3,Female,6173,Value,2018,2018,Number,41.810000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21150,"Mean weekly hours actually worked per employed person in agriculture, forestry and fishing",3,Female,6173,Value,2019,2019,Number,37.570000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21150,"Mean weekly hours actually worked per employed person in agriculture, forestry and fishing",3,Female,6173,Value,2020,2020,Number,32.970000,X,Job coverage: Main job currently held Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21151,"Mean weekly hours actually worked per employee in agriculture, forestry and fishing",1,Total,6173,Value,2006,2006,Number,45.670000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21151,"Mean weekly hours actually worked per employee in agriculture, forestry and fishing",1,Total,6173,Value,2007,2007,Number,45.560000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21151,"Mean weekly hours actually worked per employee in agriculture, forestry and fishing",1,Total,6173,Value,2008,2008,Number,41.640000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21151,"Mean weekly hours actually worked per employee in agriculture, forestry and fishing",1,Total,6173,Value,2009,2009,Number,40.940000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21151,"Mean weekly hours actually worked per employee in agriculture, forestry and fishing",1,Total,6173,Value,2010,2010,Number,42.210000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21151,"Mean weekly hours actually worked per employee in agriculture, forestry and fishing",1,Total,6173,Value,2011,2011,Number,41.640000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21151,"Mean weekly hours actually worked per employee in agriculture, forestry and fishing",1,Total,6173,Value,2012,2012,Number,44.010000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21151,"Mean weekly hours actually worked per employee in agriculture, forestry and fishing",1,Total,6173,Value,2013,2013,Number,42.890000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21151,"Mean weekly hours actually worked per employee in agriculture, forestry and fishing",1,Total,6173,Value,2014,2014,Number,43.690000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21151,"Mean weekly hours actually worked per employee in agriculture, forestry and fishing",1,Total,6173,Value,2015,2015,Number,41.950000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21151,"Mean weekly hours actually worked per employee in agriculture, forestry and fishing",1,Total,6173,Value,2016,2016,Number,42.540000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21151,"Mean weekly hours actually worked per employee in agriculture, forestry and fishing",1,Total,6173,Value,2017,2017,Number,43.270000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21151,"Mean weekly hours actually worked per employee in agriculture, forestry and fishing",1,Total,6173,Value,2018,2018,Number,44.700000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21151,"Mean weekly hours actually worked per employee in agriculture, forestry and fishing",1,Total,6173,Value,2019,2019,Number,42.490000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21151,"Mean weekly hours actually worked per employee in agriculture, forestry and fishing",1,Total,6173,Value,2020,2020,Number,36.470000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21151,"Mean weekly hours actually worked per employee in agriculture, forestry and fishing",2,Male,6173,Value,2006,2006,Number,46.310000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21151,"Mean weekly hours actually worked per employee in agriculture, forestry and fishing",2,Male,6173,Value,2007,2007,Number,46.250000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21151,"Mean weekly hours actually worked per employee in agriculture, forestry and fishing",2,Male,6173,Value,2008,2008,Number,41.770000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21151,"Mean weekly hours actually worked per employee in agriculture, forestry and fishing",2,Male,6173,Value,2009,2009,Number,40.810000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21151,"Mean weekly hours actually worked per employee in agriculture, forestry and fishing",2,Male,6173,Value,2010,2010,Number,42.350000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21151,"Mean weekly hours actually worked per employee in agriculture, forestry and fishing",2,Male,6173,Value,2011,2011,Number,41.970000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21151,"Mean weekly hours actually worked per employee in agriculture, forestry and fishing",2,Male,6173,Value,2012,2012,Number,44.640000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21151,"Mean weekly hours actually worked per employee in agriculture, forestry and fishing",2,Male,6173,Value,2013,2013,Number,42.570000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21151,"Mean weekly hours actually worked per employee in agriculture, forestry and fishing",2,Male,6173,Value,2014,2014,Number,42.910000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21151,"Mean weekly hours actually worked per employee in agriculture, forestry and fishing",2,Male,6173,Value,2015,2015,Number,42.500000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21151,"Mean weekly hours actually worked per employee in agriculture, forestry and fishing",2,Male,6173,Value,2016,2016,Number,43.100000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21151,"Mean weekly hours actually worked per employee in agriculture, forestry and fishing",2,Male,6173,Value,2017,2017,Number,43.500000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21151,"Mean weekly hours actually worked per employee in agriculture, forestry and fishing",2,Male,6173,Value,2018,2018,Number,44.540000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21151,"Mean weekly hours actually worked per employee in agriculture, forestry and fishing",2,Male,6173,Value,2019,2019,Number,42.810000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21151,"Mean weekly hours actually worked per employee in agriculture, forestry and fishing",2,Male,6173,Value,2020,2020,Number,37.010000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21151,"Mean weekly hours actually worked per employee in agriculture, forestry and fishing",3,Female,6173,Value,2006,2006,Number,43.630000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21151,"Mean weekly hours actually worked per employee in agriculture, forestry and fishing",3,Female,6173,Value,2007,2007,Number,42.470000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21151,"Mean weekly hours actually worked per employee in agriculture, forestry and fishing",3,Female,6173,Value,2008,2008,Number,41.070000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21151,"Mean weekly hours actually worked per employee in agriculture, forestry and fishing",3,Female,6173,Value,2009,2009,Number,41.440000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21151,"Mean weekly hours actually worked per employee in agriculture, forestry and fishing",3,Female,6173,Value,2010,2010,Number,41.750000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21151,"Mean weekly hours actually worked per employee in agriculture, forestry and fishing",3,Female,6173,Value,2011,2011,Number,40.770000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21151,"Mean weekly hours actually worked per employee in agriculture, forestry and fishing",3,Female,6173,Value,2012,2012,Number,42.110000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21151,"Mean weekly hours actually worked per employee in agriculture, forestry and fishing",3,Female,6173,Value,2013,2013,Number,43.640000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21151,"Mean weekly hours actually worked per employee in agriculture, forestry and fishing",3,Female,6173,Value,2014,2014,Number,45.710000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21151,"Mean weekly hours actually worked per employee in agriculture, forestry and fishing",3,Female,6173,Value,2015,2015,Number,40.170000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21151,"Mean weekly hours actually worked per employee in agriculture, forestry and fishing",3,Female,6173,Value,2016,2016,Number,40.270000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21151,"Mean weekly hours actually worked per employee in agriculture, forestry and fishing",3,Female,6173,Value,2017,2017,Number,42.380000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21151,"Mean weekly hours actually worked per employee in agriculture, forestry and fishing",3,Female,6173,Value,2018,2018,Number,45.400000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21151,"Mean weekly hours actually worked per employee in agriculture, forestry and fishing",3,Female,6173,Value,2019,2019,Number,41.160000,X,Job coverage: Main and second job currently held Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21151,"Mean weekly hours actually worked per employee in agriculture, forestry and fishing",3,Female,6173,Value,2020,2020,Number,34.600000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21155,"Share of employment in agriculture, forestry and fishing in total employment",1,Total,6121,Value,2002,2002,%,23.900000,X,Data reference period: April
154,'807,North Macedonia,3023,Labour force survey,21155,"Share of employment in agriculture, forestry and fishing in total employment",1,Total,6121,Value,2003,2003,%,22.000000,X,Data reference period: April
154,'807,North Macedonia,3023,Labour force survey,21155,"Share of employment in agriculture, forestry and fishing in total employment",1,Total,6121,Value,2004,2004,%,16.800000,X,
154,'807,North Macedonia,3023,Labour force survey,21155,"Share of employment in agriculture, forestry and fishing in total employment",1,Total,6121,Value,2005,2005,%,19.500000,X,
154,'807,North Macedonia,3023,Labour force survey,21155,"Share of employment in agriculture, forestry and fishing in total employment",1,Total,6121,Value,2006,2006,%,20.100000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21155,"Share of employment in agriculture, forestry and fishing in total employment",1,Total,6121,Value,2007,2007,%,18.200000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21155,"Share of employment in agriculture, forestry and fishing in total employment",1,Total,6121,Value,2008,2008,%,19.300000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21155,"Share of employment in agriculture, forestry and fishing in total employment",1,Total,6121,Value,2009,2009,%,18.000000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21155,"Share of employment in agriculture, forestry and fishing in total employment",1,Total,6121,Value,2010,2010,%,18.100000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21155,"Share of employment in agriculture, forestry and fishing in total employment",1,Total,6121,Value,2011,2011,%,18.700000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21155,"Share of employment in agriculture, forestry and fishing in total employment",1,Total,6121,Value,2012,2012,%,17.300000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21155,"Share of employment in agriculture, forestry and fishing in total employment",1,Total,6121,Value,2013,2013,%,18.700000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21155,"Share of employment in agriculture, forestry and fishing in total employment",1,Total,6121,Value,2014,2014,%,18.500000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21155,"Share of employment in agriculture, forestry and fishing in total employment",1,Total,6121,Value,2015,2015,%,17.900000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21155,"Share of employment in agriculture, forestry and fishing in total employment",1,Total,6121,Value,2016,2016,%,16.600000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21155,"Share of employment in agriculture, forestry and fishing in total employment",1,Total,6121,Value,2017,2017,%,16.200000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21155,"Share of employment in agriculture, forestry and fishing in total employment",1,Total,6121,Value,2018,2018,%,15.700000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21155,"Share of employment in agriculture, forestry and fishing in total employment",1,Total,6121,Value,2019,2019,%,13.900000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21155,"Share of employment in agriculture, forestry and fishing in total employment",1,Total,6121,Value,2020,2020,%,11.600000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21155,"Share of employment in agriculture, forestry and fishing in total employment",2,Male,6121,Value,2002,2002,%,23.400000,X,Data reference period: April
154,'807,North Macedonia,3023,Labour force survey,21155,"Share of employment in agriculture, forestry and fishing in total employment",2,Male,6121,Value,2003,2003,%,21.900000,X,Data reference period: April
154,'807,North Macedonia,3023,Labour force survey,21155,"Share of employment in agriculture, forestry and fishing in total employment",2,Male,6121,Value,2006,2006,%,20.000000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21155,"Share of employment in agriculture, forestry and fishing in total employment",2,Male,6121,Value,2007,2007,%,18.900000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21155,"Share of employment in agriculture, forestry and fishing in total employment",2,Male,6121,Value,2008,2008,%,19.400000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21155,"Share of employment in agriculture, forestry and fishing in total employment",2,Male,6121,Value,2009,2009,%,17.900000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21155,"Share of employment in agriculture, forestry and fishing in total employment",2,Male,6121,Value,2010,2010,%,17.800000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21155,"Share of employment in agriculture, forestry and fishing in total employment",2,Male,6121,Value,2011,2011,%,18.700000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21155,"Share of employment in agriculture, forestry and fishing in total employment",2,Male,6121,Value,2012,2012,%,17.100000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21155,"Share of employment in agriculture, forestry and fishing in total employment",2,Male,6121,Value,2013,2013,%,17.700000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21155,"Share of employment in agriculture, forestry and fishing in total employment",2,Male,6121,Value,2014,2014,%,18.400000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21155,"Share of employment in agriculture, forestry and fishing in total employment",2,Male,6121,Value,2015,2015,%,18.100000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21155,"Share of employment in agriculture, forestry and fishing in total employment",2,Male,6121,Value,2016,2016,%,17.200000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21155,"Share of employment in agriculture, forestry and fishing in total employment",2,Male,6121,Value,2017,2017,%,16.500000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21155,"Share of employment in agriculture, forestry and fishing in total employment",2,Male,6121,Value,2018,2018,%,16.300000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21155,"Share of employment in agriculture, forestry and fishing in total employment",2,Male,6121,Value,2019,2019,%,14.500000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21155,"Share of employment in agriculture, forestry and fishing in total employment",2,Male,6121,Value,2020,2020,%,12.400000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21155,"Share of employment in agriculture, forestry and fishing in total employment",3,Female,6121,Value,2002,2002,%,24.700000,X,Data reference period: April
154,'807,North Macedonia,3023,Labour force survey,21155,"Share of employment in agriculture, forestry and fishing in total employment",3,Female,6121,Value,2003,2003,%,22.200000,X,Data reference period: April
154,'807,North Macedonia,3023,Labour force survey,21155,"Share of employment in agriculture, forestry and fishing in total employment",3,Female,6121,Value,2006,2006,%,20.300000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21155,"Share of employment in agriculture, forestry and fishing in total employment",3,Female,6121,Value,2007,2007,%,17.300000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21155,"Share of employment in agriculture, forestry and fishing in total employment",3,Female,6121,Value,2008,2008,%,19.200000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21155,"Share of employment in agriculture, forestry and fishing in total employment",3,Female,6121,Value,2009,2009,%,18.000000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21155,"Share of employment in agriculture, forestry and fishing in total employment",3,Female,6121,Value,2010,2010,%,18.600000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21155,"Share of employment in agriculture, forestry and fishing in total employment",3,Female,6121,Value,2011,2011,%,18.800000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21155,"Share of employment in agriculture, forestry and fishing in total employment",3,Female,6121,Value,2012,2012,%,17.600000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21155,"Share of employment in agriculture, forestry and fishing in total employment",3,Female,6121,Value,2013,2013,%,20.300000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21155,"Share of employment in agriculture, forestry and fishing in total employment",3,Female,6121,Value,2014,2014,%,18.500000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21155,"Share of employment in agriculture, forestry and fishing in total employment",3,Female,6121,Value,2015,2015,%,17.500000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21155,"Share of employment in agriculture, forestry and fishing in total employment",3,Female,6121,Value,2016,2016,%,15.800000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21155,"Share of employment in agriculture, forestry and fishing in total employment",3,Female,6121,Value,2017,2017,%,15.900000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21155,"Share of employment in agriculture, forestry and fishing in total employment",3,Female,6121,Value,2018,2018,%,14.800000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21155,"Share of employment in agriculture, forestry and fishing in total employment",3,Female,6121,Value,2019,2019,%,13.100000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21155,"Share of employment in agriculture, forestry and fishing in total employment",3,Female,6121,Value,2020,2020,%,10.300000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21158,"Share of females in total employment in agriculture, forestry and fishing",3,Female,6121,Value,2002,2002,%,40.190000,X,Data reference period: April
154,'807,North Macedonia,3023,Labour force survey,21158,"Share of females in total employment in agriculture, forestry and fishing",3,Female,6121,Value,2003,2003,%,40.240000,X,Data reference period: April
154,'807,North Macedonia,3023,Labour force survey,21158,"Share of females in total employment in agriculture, forestry and fishing",3,Female,6121,Value,2006,2006,%,38.680000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21158,"Share of females in total employment in agriculture, forestry and fishing",3,Female,6121,Value,2007,2007,%,37.120000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21158,"Share of females in total employment in agriculture, forestry and fishing",3,Female,6121,Value,2008,2008,%,38.310000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21158,"Share of females in total employment in agriculture, forestry and fishing",3,Female,6121,Value,2009,2009,%,38.540000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21158,"Share of females in total employment in agriculture, forestry and fishing",3,Female,6121,Value,2010,2010,%,39.230000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21158,"Share of females in total employment in agriculture, forestry and fishing",3,Female,6121,Value,2011,2011,%,39.780000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21158,"Share of females in total employment in agriculture, forestry and fishing",3,Female,6121,Value,2012,2012,%,40.190000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21158,"Share of females in total employment in agriculture, forestry and fishing",3,Female,6121,Value,2013,2013,%,43.260000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21158,"Share of females in total employment in agriculture, forestry and fishing",3,Female,6121,Value,2014,2014,%,39.270000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21158,"Share of females in total employment in agriculture, forestry and fishing",3,Female,6121,Value,2015,2015,%,39.140000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21158,"Share of females in total employment in agriculture, forestry and fishing",3,Female,6121,Value,2016,2016,%,37.190000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21158,"Share of females in total employment in agriculture, forestry and fishing",3,Female,6121,Value,2017,2017,%,38.310000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21158,"Share of females in total employment in agriculture, forestry and fishing",3,Female,6121,Value,2018,2018,%,37.220000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21158,"Share of females in total employment in agriculture, forestry and fishing",3,Female,6121,Value,2019,2019,%,37.690000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21158,"Share of females in total employment in agriculture, forestry and fishing",3,Female,6121,Value,2020,2020,%,36.200000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21126,"Share of employment in crop and animal production, hunting and related service activities",1,Total,6121,Value,2011,2011,%,96.740000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21126,"Share of employment in crop and animal production, hunting and related service activities",1,Total,6121,Value,2015,2015,%,96.630000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21126,"Share of employment in crop and animal production, hunting and related service activities",1,Total,6121,Value,2019,2019,%,95.680000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21126,"Share of employment in crop and animal production, hunting and related service activities",1,Total,6121,Value,2020,2020,%,95.030000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21126,"Share of employment in crop and animal production, hunting and related service activities",1,Total,6121,Value,2021,2021,%,94.610000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21126,"Share of employment in crop and animal production, hunting and related service activities",2,Male,6121,Value,2011,2011,%,95.940000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21126,"Share of employment in crop and animal production, hunting and related service activities",2,Male,6121,Value,2015,2015,%,95.010000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21126,"Share of employment in crop and animal production, hunting and related service activities",2,Male,6121,Value,2019,2019,%,94.020000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21126,"Share of employment in crop and animal production, hunting and related service activities",2,Male,6121,Value,2020,2020,%,93.050000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21126,"Share of employment in crop and animal production, hunting and related service activities",2,Male,6121,Value,2021,2021,%,92.420000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21114,Share of employment in forestry and logging,1,Total,6121,Value,2011,2011,%,3.060000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21114,Share of employment in forestry and logging,1,Total,6121,Value,2015,2015,%,3.150000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21114,Share of employment in forestry and logging,1,Total,6121,Value,2019,2019,%,3.800000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21114,Share of employment in forestry and logging,1,Total,6121,Value,2020,2020,%,4.970000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21114,Share of employment in forestry and logging,1,Total,6121,Value,2021,2021,%,5.070000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21114,Share of employment in forestry and logging,2,Male,6121,Value,2011,2011,%,3.730000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21114,Share of employment in forestry and logging,2,Male,6121,Value,2015,2015,%,4.620000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21114,Share of employment in forestry and logging,2,Male,6121,Value,2019,2019,%,5.180000,X,Repository: Eurostat special tabulation
154,'807,North Macedonia,3023,Labour force survey,21114,Share of employment in forestry and logging,2,Male,6121,Value,2020,2020,%,6.950000,X,Repository: ILO-STATISTICS - Micro data processing
154,'807,North Macedonia,3023,Labour force survey,21114,Share of employment in forestry and logging,2,Male,6121,Value,2021,2021,%,7.100000,X,Repository: ILO-STATISTICS - Micro data processing
